ENSGID	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30
ENSG00000139318	8.090423391	8.729859768	9.369142314	10.64705269	8.977000735	9.003290886	9.055144683	9.097645318	7.131293288	7.977477893	8.822261681	10.5131783	8.766620872	8.53857033	8.921588211	9.269391195
ENSG00000169715	14.0444647	13.83458638	13.62440424	13.20025347	11.33467713	11.26112181	12.53349368	13.10322633	13.41376097	13.52365883	13.63304155	13.84472654	12.36359241	12.90610047	13.31541833	13.60604696
ENSG00000107796	12.53761033	12.5345476	12.53145712	12.52580722	11.50740018	10.33249277	9.191451472	8.343418906	12.5402723	12.40313047	12.26539057	11.98617753	10.28454814	9.764893713	9.153701078	8.681628838
ENSG00000130766	7.349103127	7.781893329	8.216637336	9.096010957	10.39435978	9.451420177	8.249733136	7.31188654	7.765026723	7.960961682	8.156502867	8.548917948	9.794834862	8.706056074	7.755096125	7.060826112
ENSG00000196074	6.330316742	6.424114087	6.518987521	6.709801322	6.080766918	6.14071409	6.399660223	6.587058351	7.519101015	7.005378004	6.493307523	5.490026846	5.45861093	5.844771322	6.095720738	6.272495277
ENSG00000259048	3.829557729	3.940235354	4.050675906	4.269322221	3.980316742	3.811427794	3.910051156	4.009761637	3.743972641	3.738155847	3.731749376	3.718690586	3.944110694	3.945351324	3.988035404	4.004041934
ENSG00000019549	6.840990297	7.250829139	7.660724046	8.481129398	8.645221368	7.554711416	7.54346173	7.386381243	6.667689653	7.20170577	7.7369144	8.816932523	7.696750112	7.32540186	7.323115112	7.355216207
ENSG00000171199	3.743737941	3.944691635	4.145117959	4.542528657	4.476003277	4.324464604	4.214223154	4.138826079	3.681428034	3.901128694	4.121176526	4.55763885	4.656799085	4.445986632	3.451074447	2.697514656
ENSG00000176907	11.55952955	11.85153536	12.1436803	12.72784944	12.44049734	10.3744286	8.312080508	6.765319441	11.17628385	11.61590139	12.05523541	12.93445156	10.00114122	9.76818513	9.63432821	9.546379301
ENSG00000254656	3.942946309	3.937475743	3.932867447	3.927504191	3.981140394	4.201422419	4.158127286	4.124351972	4.02634228	4.023030539	4.020226714	4.018534219	4.609015056	4.296114304	4.051668686	3.873556383
ENSG00000129151	4.000389681	4.08020203	4.160074783	4.32007543	5.19061065	4.789031912	4.420383018	4.150385465	6.051944073	5.513239682	4.978762073	3.935181799	4.349863666	4.608963744	4.597411606	4.56183317
ENSG00000179676	3.73508184	3.839498555	3.943801098	4.149812101	4.584292617	4.131700906	3.940066634	3.824194798	4.054334938	3.97571114	3.899069601	3.745238725	3.698273683	3.882362535	4.057221946	4.191782551
ENSG00000205358	13.39977226	13.15966785	12.9186945	12.42941707	10.56429326	11.15225133	12.02957286	12.7163795	13.10689028	13.04595877	12.98557842	12.86504608	11.73612872	12.26561258	12.68322761	12.98118477
ENSG00000219159	7.711018044	7.126558092	6.546225326	5.417879801	5.814641128	5.86886621	5.836794773	5.79891085	5.857837646	5.964810643	6.072376533	6.288361087	5.907663433	5.974485907	5.878041038	5.7886576
ENSG00000204385	3.826927499	3.839197761	3.851515007	3.876721164	4.102999952	4.103014061	3.986219693	3.942421805	3.520126399	3.572819411	3.625534891	3.731116472	4.884077486	4.884570866	4.884570866	4.884570866
ENSG00000162298	10.72696676	11.00966379	11.29371929	11.86877677	12.18478204	11.9972732	11.61077571	11.29272308	10.2551137	10.59855963	10.94070082	11.61744928	13.3650862	12.35947271	11.54303162	10.95105971
ENSG00000117228	7.592540552	7.847599077	8.103770362	8.623756689	6.668898819	5.69186041	5.935933607	6.228838527	7.477431555	7.498357627	7.518152291	7.556811505	4.70525827	4.993116229	5.508253508	5.924326657
ENSG00000226567	4.563701491	4.449097831	4.333601572	4.096020166	4.100559019	3.941776309	4.040257927	4.141796427	3.753755911	3.865627029	3.977595592	4.201980245	6.270465808	5.507639366	4.786720856	4.253939375
ENSG00000123689	6.776295154	6.757166888	6.739482659	6.70683873	8.74173458	8.472958651	7.898923281	7.428154126	6.371103473	6.346851198	6.321454913	6.262999184	8.613536752	8.470461763	7.660134675	7.132337357
ENSG00000152592	4.151098243	4.206292934	4.259709406	4.361290385	6.709576821	4.930920874	4.231620266	3.821244465	4.015610579	4.038079216	4.060915267	4.106830203	6.309303418	4.449736029	4.26749947	3.895001285
ENSG00000108602	10.65539801	10.56734064	10.47884957	10.30130333	9.562385083	10.33631117	11.46609212	12.32084408	10.7902525	10.54476793	10.29877213	9.803428881	10.97430445	11.63318502	12.2599068	12.72499374
ENSG00000105550	4.930101166	4.885028097	4.840141119	4.749959826	7.093136503	6.228888852	5.43085031	4.842015743	5.268168655	5.260075648	5.251961103	5.235483726	7.439231822	6.46729016	5.459443824	4.699476611
ENSG00000188269	4.195950887	4.2909062	4.385021732	4.570639685	5.013705233	4.544400809	4.535799246	4.573899295	4.158831064	4.168817508	4.178304625	4.191816547	4.140010175	4.411497278	4.887656439	5.306295415
ENSG00000165030	10.77571637	11.12394117	11.47310839	12.18000282	13.88495941	11.94210452	11.04543647	10.48634548	11.06709076	11.42379819	11.78027303	12.49479323	10.54041474	10.84044256	10.99600959	11.09633971
ENSG00000070081	11.09504276	11.10464131	11.11478744	11.13658337	11.89389605	13.44643318	12.97231357	12.91999045	10.82584093	10.88964185	10.95371182	11.08354308	13.45369939	13.45490072	12.74236314	12.47516154
ENSG00000185985	4.278433224	4.179961665	4.081464697	3.884360203	4.224191577	4.252235297	4.12551557	4.032495591	4.200343169	4.174013862	4.147995309	4.099489125	4.339511471	4.09095615	3.889404302	3.743194807
ENSG00000147535	9.606224763	9.565910129	9.525762033	9.445873799	10.74812959	10.74927724	10.60903399	10.55644277	9.617349004	9.587801045	9.558720371	9.503192362	12.13841805	12.14065017	10.76349105	10.24705638
ENSG00000250608	6.099248367	5.880408087	5.661355702	5.21787085	4.680484509	6.06626488	5.439320716	5.251463485	6.359507895	6.183110179	6.012128663	5.705022149	6.734144839	5.756170168	5.252395523	4.928477589
ENSG00000100842	4.856855869	4.813250469	4.768132196	4.668751258	6.531985298	5.274471376	4.586710279	4.137850214	5.906339095	5.662287085	5.423885664	4.983683511	4.631241199	5.322227907	5.289758148	5.251071908
ENSG00000095596	5.518774128	5.573524727	5.628407259	5.736895681	4.584645154	4.631749357	4.686508061	4.726933224	7.057252795	6.697167743	6.339364654	5.641837764	4.601511649	4.779166321	4.764313954	4.738928872
ENSG00000185532	3.780615488	3.819883145	3.859220274	3.938404327	3.648912684	3.634477353	3.65422679	3.66691729	3.798990265	3.837121537	3.874934349	3.949247489	4.003829691	3.944943551	4.007980796	4.060764407
ENSG00000231649	4.152682583	4.201649432	4.249636029	4.338401835	3.97957463	4.246748915	4.21841482	4.168105571	3.880247958	3.872052723	3.864032039	3.848949819	4.329116593	3.956975159	4.130386068	4.18355553
ENSG00000139269	5.629915236	5.582886602	5.535538123	5.442458785	8.042983505	7.209840071	6.221404566	5.458219191	5.700923605	5.745919471	5.791189389	5.882179523	8.402688916	8.457959369	6.786058566	5.766772872
ENSG00000146678	6.203528205	6.222622329	6.24283029	6.290325377	6.575864489	6.859631497	7.221913932	7.507169321	6.221658692	6.198166582	6.173755085	6.119377787	8.942477183	8.65625091	8.359716102	8.136182814
ENSG00000125999	3.645184445	3.748002196	3.850352238	4.054362163	3.852129927	3.779089345	3.806131156	3.8351941	3.660682988	3.519830781	3.378004536	3.093618748	3.975447459	3.473721605	3.768779449	4.087998026
ENSG00000109511	10.05455312	9.831288364	9.608218153	9.161717389	8.033372892	9.242924199	10.28477269	11.05431375	10.15357954	9.962604775	9.771699547	9.390246865	10.18312144	10.18608565	10.18608565	10.18608565
ENSG00000188707	10.85460108	10.77256271	10.69132291	10.53310318	9.632814919	10.54290613	11.62046028	12.45062332	11.17896601	11.05556455	10.93152201	10.68241871	10.62743039	11.397835	12.0330531	12.49319145
ENSG00000159388	9.177121832	9.626064808	10.07516289	10.97576641	8.521707269	8.896003577	9.142654486	9.309130866	9.491937435	9.926055144	10.35965705	11.23125108	9.862306309	8.865783834	8.737708787	8.734586619
ENSG00000128228	14.79787076	15.30822149	15.8186321	16.84430416	17.68712631	17.56774156	16.7084408	15.97730412	14.80937132	15.3482784	15.88738727	16.96669064	17.754082	17.07348609	16.29101341	15.69278095
ENSG00000181803	3.703959084	3.717594761	3.729885989	3.747607893	3.850146789	3.854160117	3.871586754	3.887469342	4.408557005	3.975846755	3.540592855	2.656875229	4.07730989	4.26560628	4.180628881	4.108423537
ENSG00000196734	5.455728405	5.359041841	5.261047508	5.058209739	4.344865048	5.055514867	4.906530902	5.103204474	5.479446938	5.44192455	5.40552077	5.33852584	5.539148267	5.301794676	5.347146624	5.340627872
ENSG00000101384	6.371741196	6.599445881	6.828827564	7.29300928	8.324318967	7.813891401	6.966227319	6.320204726	5.88639042	6.150670403	6.413849573	6.938105054	7.68236885	6.853191861	6.461475203	6.150662122
ENSG00000113739	7.566236208	7.813874166	8.061559171	8.557506877	9.821680482	10.22461452	8.499667006	7.510672242	7.504060632	7.731378531	7.958352442	8.412656274	9.874301815	8.894753857	8.133699514	7.573034115
ENSG00000250026	3.837805599	3.950557428	4.064794732	4.299750499	4.52994804	4.153768668	4.089354144	4.071521109	3.431954453	3.574693735	3.717615045	4.007382514	3.863112988	4.011239564	4.083395962	4.136859451
ENSG00000104327	4.019296988	4.129234585	4.239547576	4.459598668	4.065461135	4.243776522	4.312488385	4.348284694	4.011804049	4.034675954	4.057278196	4.105682546	5.121924874	4.353449426	4.261890776	4.263088917
ENSG00000238269	4.057920774	4.129759583	4.20160595	4.345936631	4.347936726	4.23384224	4.100363494	3.997384964	3.962389249	4.007778488	4.053214171	4.141110765	4.160171948	4.402972502	4.299473942	4.257220892
ENSG00000198155	3.899042989	4.000438297	4.10316384	4.315409035	3.920781875	4.041343819	4.2145437	4.344583675	3.770750757	3.81722794	3.863360291	3.954388125	3.695359695	4.066269355	4.17747534	4.240194931
ENSG00000152620	8.701789854	8.671395287	8.640845667	8.576102033	9.311753141	10.35853079	11.51052703	12.43518615	8.237664218	8.440867225	8.644152712	9.04951358	10.17410708	10.05545731	9.776320816	9.574792042
ENSG00000134917	11.50425651	11.40200686	11.30073085	11.10072009	9.968027412	8.832631475	8.860133391	8.954761116	11.60909141	11.64533263	11.68145463	11.75417265	8.357621424	8.354285354	9.30486573	9.661333371
ENSG00000175600	4.961609929	5.000655821	5.039902174	5.119247194	4.348419712	4.802759245	5.201529728	5.49299617	5.031941713	5.010035292	4.989625882	4.958851524	5.351724799	4.878645066	5.01572808	5.147077251
ENSG00000198380	9.502583197	9.573648658	9.645419885	9.792442638	10.98278575	10.25918003	9.601325223	9.118938434	9.551963202	9.643144815	9.734154416	9.91873234	11.7174942	11.17847835	10.09195383	9.370209257
ENSG00000150394	4.056442378	4.180306841	4.304001749	4.549003495	4.474391275	4.202784595	4.162674782	4.157361062	3.814142821	3.858169729	3.903944356	4.008182135	4.22652763	4.238926895	4.330599941	4.403538151
ENSG00000183346	4.205400736	4.173037939	4.141048607	4.082298827	3.980286938	4.155370676	4.036261718	3.915277692	4.241580668	4.1890572	4.136533731	4.031486795	4.030452574	4.223927675	4.195902514	4.14370022
ENSG00000239571	4.232907966	4.392543616	4.552266001	4.87281409	4.584349633	4.443774349	4.206365201	4.014886275	4.187234704	4.194353029	4.202005461	4.219558493	4.141408139	4.243236205	4.178299681	4.11283626
ENSG00000258818	5.472587464	5.500102253	5.528561813	5.589602661	6.027066296	6.540477158	6.807763102	6.990434651	5.228788339	5.161784185	5.093895567	4.953670482	7.729469359	7.361333012	6.951328899	6.636838697
ENSG00000181804	5.054379871	5.190762832	5.327548874	5.605673178	4.683733871	5.523294618	6.223189906	6.723229101	5.024368955	5.064415419	5.10367466	5.181143893	7.285690243	6.988183153	6.850036832	6.768757714
ENSG00000091656	4.215684023	4.251252091	4.287638441	4.364796309	4.166376252	3.923425289	3.775561225	3.658214689	4.196639853	4.32518216	4.453995323	4.712771248	3.980720649	4.046973537	4.197801058	4.32134172
ENSG00000162511	4.039945626	4.057709563	4.075146849	4.1086379	4.225006159	4.336313903	4.305373415	4.2671631	3.846068603	3.813716884	3.783213252	3.734757602	4.243307741	4.131931628	4.219730788	4.302234689
ENSG00000197251	3.965329131	3.980900029	3.995707179	4.019963466	3.979172191	4.000913027	3.88074285	3.778243312	5.03691815	5.047480223	5.058042297	5.079166444	4.209401019	4.15124871	4.116812333	4.092828072
ENSG00000154262	3.921505598	4.070870748	4.220266777	4.519192366	4.779743767	4.515004977	4.285381822	4.11823307	4.0100459	4.022308989	4.034695453	4.060033555	4.181613099	3.691877593	3.111766277	2.65505986
ENSG00000221931	4.185320408	4.254953669	4.322473335	4.446239309	4.680273693	4.304530868	4.220692915	4.190062377	3.936222115	3.936987489	3.936824229	3.926808774	4.179975377	3.911549231	4.002406746	4.049325646
ENSG00000135625	4.804269422	5.505887372	6.205535395	7.602088851	5.297991277	5.141055194	4.883989155	4.69099547	5.187110906	5.986249591	6.784638415	8.380393105	5.357324152	5.456570478	5.242961199	5.051184319
ENSG00000249961	4.049038876	4.174059127	4.299161111	4.550290151	3.980746018	4.121361815	4.216568755	4.287004047	3.685625901	3.821902585	3.957526401	4.229994944	4.312983782	4.639952356	4.488641196	4.360027987
ENSG00000181458	10.38498705	10.27906413	10.17392884	9.966389694	10.30594523	10.30623585	11.30707617	11.68239129	10.46165896	10.41799597	10.3743851	10.28949538	12.69599963	12.69868948	11.85091738	11.53300284
ENSG00000111863	5.015239995	5.061968112	5.109756874	5.211436966	5.257047821	5.113368654	5.048865676	5.001623012	6.644989736	6.139728055	5.635557919	4.631834655	4.860758874	5.39029347	5.298292335	5.164889674
ENSG00000226983	4.314431837	4.121921749	3.928144347	3.53520426	4.343167368	3.896900257	3.936281585	4.020908891	3.894258306	3.830658945	3.765773764	3.629787583	5.013882816	4.573997212	4.194110678	3.926879843
ENSG00000237667	4.079815734	3.798085962	3.514845464	2.938456	3.247425491	3.512693046	3.893839315	4.194281095	4.469410875	3.994298367	3.517548688	2.551404871	3.499202081	3.689946966	3.870756639	4.003475302
ENSG00000168490	6.648599351	6.65262386	6.656705461	6.665691738	7.412162414	6.148007131	4.641289645	3.545956706	6.537833137	6.551913198	6.565751603	6.590976438	6.298625945	6.759476744	6.483991945	6.380699134
ENSG00000164393	4.922880607	4.816954181	4.710685803	4.493723895	4.473645641	4.686346552	4.587198707	4.485745076	4.931662358	4.796633466	4.664193788	4.420243955	4.713363905	4.246580859	4.056663571	3.936134019
ENSG00000124568	4.122953715	4.101735138	4.080883723	4.04100449	4.040378285	4.075602464	4.021206242	3.973436225	4.037741889	4.03473773	4.031892228	4.026873592	4.17218321	3.931964913	3.894354825	3.865831422
ENSG00000205423	7.503104051	7.595919343	7.690632315	7.887094072	7.621665919	7.53563102	6.288492802	5.273556469	7.447364779	7.487142678	7.526431511	7.605072002	7.600062026	7.728645797	7.652285191	7.571961161
ENSG00000258744	3.881950801	3.842416468	3.803071045	3.727721968	3.851848092	3.900968664	4.1562624	4.35718369	4.130680114	3.757560937	3.382271566	2.621882412	3.938104528	4.190360527	4.013458965	3.838371286
ENSG00000145700	4.095581979	4.06184194	4.027726739	3.959088328	4.224137704	4.012159388	4.132723793	4.257630698	3.948585794	3.931799012	3.915081678	3.881942573	4.059100016	4.048483289	4.007672431	3.986084971
ENSG00000243040	3.877415272	3.790109362	3.703638465	3.536077484	3.590084782	3.699702663	3.688890951	3.667601586	4.097716859	4.036264664	3.975444075	3.856509138	4.18160161	3.958246068	3.686263247	3.473678358
ENSG00000105278	4.178920699	4.220669304	4.264747024	4.367342505	5.219559495	4.722294093	4.537579237	4.430092056	4.729492971	4.685352522	4.642532528	4.572288705	4.928507416	4.522068008	4.395525299	4.322313042
ENSG00000174684	10.42872638	10.27711546	10.12538431	9.822243513	7.912493059	9.250252971	10.09304411	10.79517413	10.34955142	10.18899211	10.0284014	9.705122618	9.75260872	9.754444477	10.37482778	10.60747152
ENSG00000211933	4.05453365	3.962011985	3.869474682	3.684059377	3.731587129	3.908756892	4.044966255	4.141365993	3.838960136	3.895774484	3.953277322	4.071192449	3.910044196	4.092033918	4.131912244	4.153071634
ENSG00000253976	4.196329996	4.075913569	3.955267847	3.71104586	3.979312627	3.951234081	3.837400374	3.742419899	4.254443698	4.156094511	4.056628212	3.847558821	3.942624356	4.02204563	4.195594967	4.340392135
ENSG00000211731	4.590407294	4.503592676	4.416767003	4.242988406	5.141824861	4.750331345	4.379376486	4.103386676	4.235871272	4.233882907	4.235117339	4.247440968	4.459627289	4.455695144	4.335344811	4.318177778
ENSG00000178403	4.007367758	4.135373908	4.263442192	4.518599724	3.854128725	3.966507614	4.115268245	4.220486462	4.039922069	3.991980638	3.942309681	3.833358318	4.000918514	4.030073894	4.143437339	4.241678604
ENSG00000137285	4.625870713	4.769318676	4.913249226	5.202774633	4.974540939	4.950958485	4.636340179	4.385298789	4.420699694	4.513254367	4.604043229	4.784872001	6.08482666	5.695289971	4.939526768	4.343441705
ENSG00000116285	9.711261693	10.19690505	10.68190004	11.65400137	12.45858697	11.79936118	10.98136406	10.34073192	9.835716933	10.22651405	10.61595374	11.39583866	11.62833524	11.61662568	11.05264511	10.57748021
ENSG00000186377	3.648624047	3.696602977	3.743820934	3.833490125	3.589712041	3.519661962	3.682505784	3.771207119	4.144565172	3.782055312	3.416836511	2.673797338	3.826555414	3.904279235	3.864986009	3.829427532
ENSG00000156017	3.830576105	3.876407139	3.922282204	4.012008639	3.852633232	4.040699077	4.214237147	4.341110618	3.775474953	3.812867909	3.851635808	3.9395	4.118125731	4.017943884	3.960004596	3.91925968
ENSG00000125815	3.924771654	4.030721112	4.136670569	4.348569484	3.980001933	3.959789603	3.928589854	3.903764759	3.757227406	4.005136673	4.253893171	4.752890975	3.983167618	4.234491565	3.953967454	3.877914914
ENSG00000258926	3.937695584	4.030185883	4.123038179	4.310904977	3.732816066	3.947248153	4.206954274	4.405999206	3.551994053	3.6999252	3.84904914	4.155484466	4.21240477	4.445985474	4.343049161	4.233216722
